Genus,Species,Sub.species,Latitude,Longitude,Country,Subfamily,Tribe,Collection_date,Source
Tithorea,Tithorea harmonia,NA,-0.826151,-77.806594,Ecuador,Danainae,Ithomiini,2022-08-30,Joana
Tithorea,Tithorea harmonia,hermias,-0.973035,-77.800202,Ecuador,Danainae,Ithomiini,2022-08-30,Joana
Mechanitis,Mechanitis messenoides,f. intermedia,-0.826151,-77.806594,Ecuador,Danainae,Ithomiini,2022-08-30,Joana
Mechanitis,Mechanitis messenoides,deceptus,-0.826151,-77.806594,Ecuador,Danainae,Ithomiini,2022-08-30,Joana
Eresia,Eresia pelonia,f. calonia,-0.973035,-77.800202,Ecuador,Nymphalinae,Melitaeini,2022-08-31,Joana
Brevioleria,Brevioleria seba,NA,-0.973035,-77.800202,Ecuador,Danainae,Ithomiini,2022-08-31,Joana
Tithorea,Tithorea harmonia,NA,-0.973035,-77.800202,Ecuador,Danainae,Ithomiini,2022-08-31,Joana
Thyridia,Thyridia psidii,ino,-0.973035,-77.800202,Ecuador,Danainae,Ithomiini,2022-08-31,Joana
Melinaea,Melinaea isocomma,simulator,-0.725164,-77.767354,Ecuador,Danainae,Ithomiini,2022-07-27,Joana
Melinaea,Melinaea mothone,NA,-0.725164,-77.767354,Ecuador,Danainae,Ithomiini,2022-07-27,Joana
Mechanitis,Mechanitis lysimnia,NA,-0.973035,-77.800202,Ecuador,Danainae,Ithomiini,2022-08-31,Joana
Dircenna,Dircenna jemina,varina,-0.725164,-77.767354,Ecuador,Danainae,Ithomiini,2022-09-21,Joana
Melinaea,Melinaea isocomma,NA,-0.725164,-77.767354,Ecuador,Danainae,Ithomiini,2022-09-21,Joana
Hyalyris,Hyalyris ocna,NA,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-09-22,Joana
Godyris,Godyris dircenna,dircenna,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-09-22,Joana
Pseudoscada,Pseudoscada timna,NA,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-09-22,Joana
Dircenna,Dircenna adina,lorica,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-09-22,Joana
Thyridia,Thyridia psidii,ino,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-09-22,Joana
Ithomia,Ithomia agnosia,NA,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-09-22,Joana
Dircenna,Dircenna sp.,NA,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-09-22,Joana
Mechanitis,Mechanitis messenoides,deceptus,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-09-22,Joana
Mechanitis,Mechanitis messenoides,intermedia,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-09-22,Joana
Pteronymia,Pteronymia artena,afrania,-0.49673,-76.839035,Ecuador,Danainae,Ithomiini,2022-09-23,Joana
Napeogenes,Napeogenes sylphis,corena,-0.49673,-76.839035,Ecuador,Danainae,Ithomiini,2022-09-23,Joana
Melinaea,Melinaea menophilus,menophilus,-0.49673,-76.839035,Ecuador,Danainae,Ithomiini,2022-09-23,Joana
Hypothyris,Hypothyris anastasia,honesta,-0.49673,-76.839035,Ecuador,Danainae,Ithomiini,2022-09-23,Joana
Napeogenes,Napeogenes aethra,(No subspecies described),-0.49673,-76.839035,Ecuador,Danainae,Ithomiini,2022-09-23,Joana
Mechanitis,Mechanitis mazaeus,NA,-0.49673,-76.839035,Ecuador,Danainae,Ithomiini,2022-09-23,Joana
Mechanitis,Mechanitis polymnia,eurydice,-0.49673,-76.839035,Ecuador,Danainae,Ithomiini,2022-09-23,Joana
Godyris,Godyris dircenna,dircenna,-0.725164,-77.767354,Ecuador,Danainae,Ithomiini,2022-09-24,Joana
Mechanitis,Mechanitis messenoides,intermedia,-0.725164,-77.767354,Ecuador,Danainae,Ithomiini,2022-09-24,Joana
Hypothyris,Hypothyris euclea,intermedia,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Mechanitis,Mechanitis messenoides,intermedia,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Oleria,Oleria onega,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Hypothyris,Hypothyris ninonia,mamercus,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Brevioleria,Brevioleria arzalia,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Mechanitis,Mechanitis messenoides,deceptus,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Scada,Scada zibia,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Tithorea,Tithorea harmonia,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Hyposcada,Hyposcada illinissa,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Ceratinia,Ceratinia tutia,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Ithomia,Ithomia salapia,salapia,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Mechanitis,Mechanitis polymnia,eurydice,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Forbestra,Forbestra olivencia,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Mechanitis,Mechanitis polymnia,proceriformis,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Ithomia,Ithomia agnosia,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Pteronymia,Pteronymia vestilla,sparsa,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Godyris,Godyris zavaleta,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Napeogenes,Napeogenes inachia,pozziana,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Chetone,Chetone mimica,NA,-0.714258,-77.194513,Ecuador,Arctiinae,Pericopini,2022-11-09,Joana
Mechanitis,Mechanitis lysimnia,NA,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Godyris,Godyris dircenna,dircenna,-0.714258,-77.194513,Ecuador,Danainae,Ithomiini,2022-11-09,Joana
Ithomia,Ithomia salapia,salapia,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Ithomia,Ithomia salapia,derasa,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Heterosais,Heterosais nephele,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Godyris,Godyris zavaleta,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Hypothyris,Hypothyris euclea,intermedia,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Hypothyris,Hypothyris euclea,peruviana,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Dircenna,Dircenna loreta,loreta,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Mechanitis,Mechanitis messenoides,deceptus,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Thyridia,Thyridia psidii,ino,0.0997,-77.266517,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Thyridia,Thyridia psidii,ino,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Methona,Methona confusa,psamathe,0.0997,-77.266517,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Methona,Methona confusa,psamathe,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Mechanitis,Mechanitis mazaeus,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Haenschia,Haenschia derama,(No subspecies described),0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Mechanitis,Mechanitis polymnia,proceriformis,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Mechanitis,Mechanitis polymnia,eurydice,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Scada,Scada zibia,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Ceratinia,Ceratinia tutia,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Mechanitis,Mechanitis lysimnia,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Hypothyris,Hypothyris ninonia,mamercus,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Ithomia,Ithomia salapia,salapia,0.0997,-77.266517,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Hyposcada,Hyposcada anchiala,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Pseudoscada,Pseudoscada florula,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Brevioleria,Brevioleria arzalia,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Hyposcada,Hyposcada illinissa,NA,0.11125,-77.378633,Ecuador,Danainae,Ithomiini,2022-11-10,Joana
Pseudoscada,Pseudoscada florula,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Oleria,Oleria onega,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Hyposcada,Hyposcada illinissa,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Haenschia,Haenschia derama,(No subspecies described),0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Scada,Scada zibia,perpuncta,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Brevioleria,Brevioleria aelia,ssp,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Mechanitis,Mechanitis messenoides,deceptus,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Godyris,Godyris zavaleta,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Hyalyris,Hyalyris coeno,norellana,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Ceratinia,Ceratinia tutia,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Forbestra,Forbestra olivencia,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Hypothyris,Hypothyris euclea,intermedia,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Mechanitis,Mechanitis polymnia,proceriformis,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Hypothyris,Hypothyris semifulva,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Hyposcada,Hyposcada illinissa,cascada,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Mechanitis,Mechanitis lysimnia,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Pseudoscada,Pseudoscada florula,aureola,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Oleria,Oleria onega,janarilla,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Ithomia,Ithomia agnosia,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Mechanitis,Mechanitis polymnia,eurydice,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Napeogenes,Napeogenes duessa,orellana,0.2312667,-77.4639,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Mechanitis,Mechanitis mazaeus,NA,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Mechanitis,Mechanitis mazaeus,NA,0.2312667,-77.4639,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Napeogenes,Napeogenes inachia,pozziana,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Melinaea,Melinaea satevis,maeonis,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Hypothyris,Hypothyris ninonia,mamercus,0.2312667,-77.4639,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Hypothyris,Hypothyris ninonia,mamercus,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Ithomia,Ithomia salapia,salapia,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Godyris,Godyris zavaleta,NA,0.2312667,-77.4639,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Ithomia,Ithomia salapia,salapia,0.2312667,-77.4639,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Mechanitis,Mechanitis messenoides,intermedia,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Methona,Methona confusa,psamathe,0.2312667,-77.4639,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Godyris,Godyris dircenna,dircenna,0.2312667,-77.4639,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Dircenna,Dircenna dero,caliginosa,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Hypothyris,Hypothyris ninonia,polymnides,0.2312667,-77.4639,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Methona,Methona confusa,psamathe,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Forbestra,Forbestra equicola,equicoloides,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Chetone,Chetone histrio,histrio,0.1995667,-77.471,Ecuador,Arctiinae,Pericopini,2022-11-11,Joana
Thyridia,Thyridia psidii,ino,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Mechanitis,Mechanitis messenoides,messenoides,0.1995667,-77.471,Ecuador,Danainae,Ithomiini,2022-11-11,Joana
Napeogenes,Napeogenes sylphis,corena,-0.1821167,-76.359217,Ecuador,Danainae,Ithomiini,2022-11-12,Joana
Hypothyris,Hypothyris anastasia,honesta,-0.1821167,-76.359217,Ecuador,Danainae,Ithomiini,2022-11-12,Joana
Mechanitis,Mechanitis polymnia,eurydice,-0.1821167,-76.359217,Ecuador,Danainae,Ithomiini,2022-11-12,Joana
Ithomia,Ithomia salapia,salapia,-0.1821167,-76.359217,Ecuador,Danainae,Ithomiini,2022-11-12,Joana
Methona,Methona grandior,batesi,-0.1821167,-76.359217,Ecuador,Danainae,Ithomiini,2022-11-12,Joana
Mechanitis,Mechanitis mazaeus,fallax,-0.1821167,-76.359217,Ecuador,Danainae,Ithomiini,2022-11-12,Joana
Hyposcada,Hyposcada illinissa,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Ithomia,Ithomia salapia,salapia,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Hypothyris,Hypothyris euclea,peruviana,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Methona,Methona grandior,batesi,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Napeogenes,Napeogenes sylphis,corena,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Hypothyris,Hypothyris fluonia,berna,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Dircenna,Dircenna loreta,loreta,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Forbestra,Forbestra olivencia,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Hypothyris,Hypothyris fluonia,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Hypothyris,Hypothyris euclea,intermedia/peruviana,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Ceratinia,Ceratinia tutia,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Forbestra,Forbestra proceris,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Hypothyris,Hypothyris euclea,intermedia,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Mechanitis,Mechanitis polymnia,proceriformis,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Mechanitis,Mechanitis messenoides,deceptus,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Mechanitis,Mechanitis messenoides,intermedia,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Napeogenes,Napeogenes aethra,(No subspecies described),0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Mechanitis,Mechanitis polymnia,eurydice,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Hypothyris,Hypothyris euclea,intermedia,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Hypothyris,Hypothyris euclea,intermedia/peruviana,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Napeogenes,Napeogenes sylphis,corena,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Hypothyris,Hypothyris euclea,peruviana,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Ceratinia,Ceratinia tutia,NA,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Napeogenes,Napeogenes duessa,orellana,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Mechanitis,Mechanitis mazaeus,NA,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Pteronymia,Pteronymia primula,primula,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Oleria,Oleria onega,NA,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Godyris,Godyris zavaleta,NA,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Heterosais,Heterosais nephele,NA,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Ithomia,Ithomia salapia,salapia,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Tithorea,Tithorea harmonia,NA,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Mechanitis,Mechanitis mazaeus,fallax,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Hypothyris,Hypothyris semifulva,semifulva,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Callithomia,Callithomia lenea,zelie,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Ithomia,Ithomia amarilla,(No subspecies described),0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Mechanitis,Mechanitis lysimnia,NA,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Mechanitis,Mechanitis polymnia,proceriformis,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-14,Joana
Hypothyris,Hypothyris fluonia,NA,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Mechanitis,Mechanitis polymnia,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Napeogenes,Napeogenes duessa,orellana,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Napeogenes,Napeogenes rhezia,achaea,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Hypothyris,Hypothyris ninonia,mamercus,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Pteronymia,Pteronymia artena,afrania,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Hypothyris,Hypothyris sp.,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Hyposcada,Hyposcada anchiala,ecuadorina,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Godyris,Godyris zavaleta,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Oleria,Oleria onega,janarilla,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Brevioleria,Brevioleria aelia,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Mechanitis,Mechanitis mazaeus,NA,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Melinaea,Melinaea menophilus,menophilus,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Brevioleria,Brevioleria arzalia,loronia,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Callithomia,Callithomia lenea,NA,0.2359833,-76.2825,Ecuador,Danainae,Ithomiini,2022-11-15,Joana
Oleria,Oleria onega,jaranilla,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Ceratinia,Ceratinia tutia,NA,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Hypothyris,Hypothyris euclea,pyrippe,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Hypothyris,Hypothyris euclea,pyrippe/barii,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Hypothyris,Hypothyris euclea,intermedia,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Hypothyris,Hypothyris euclea,intermedia/barii,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Godyris,Godyris zavaleta,matronalis,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Ceratinia,Ceratinia tutia,poecila,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Ithomia,Ithomia salapia,salapia,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Hypothyris,Hypothyris anastasia,bicolora,-0.738317,-77.553735,Ecuador,Danainae,Ithomiini,2022-11-16,Joana
Melinaea,Melinaea marsaeus,macaria,0.0101333,-76.259317,Ecuador,Danainae,Ithomiini,2022-11-13,Joana
Eresia,Eresia datis,moesta,-0.67463889,-77.60886111,Ecuador,Nymphalinae,Melitaeini,2022-11-20,Joana
Dircenna,Dircenna dero,caliginosa,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-20,Joana
Episcada,Episcada pichita,pichita,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-20,Joana
Greta,Greta andromica,andania,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-20,Joana
Godyris,Godyris duillia,duillia,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-21,Joana
Hyalyris,Hyalyris ocna,ocna,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-21,Joana
Pteronymia,Pteronymia ozia,browni,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-21,Joana
Hypomenitis,Hypomenitis libethris,libethris,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-21,Joana
Melinaea,Melinaea menophilus,zaneka,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-21,Joana
Heliconius,Heliconius clysonymus,clysonimus,-0.67463889,-77.60886111,Ecuador,Heliconiinae,Heliconiini,2022-11-21,Joana
Oleria,Oleria makrena,makrenita,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-21,Joana
Dircenna,Dircenna adina,lorica,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-21,Joana
Melinaea,Melinaea isocomma,simulator,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-21,Joana
Dismorphia,Dismorphia theucharila,yolanda,-0.67463889,-77.60886111,Ecuador,Dismorphiinae,Dismorphiini,2022-11-21,Joana
Cithaerias,Cithaerias sp.,NA,-0.67463889,-77.60886111,Ecuador,Satyrinae,Haeterini,2022-11-21,Joana
Pierella,Pierella brasiliensis,NA,-0.67463889,-77.60886111,Ecuador,Satyrinae,Haeterini,2022-11-21,Joana
Pseudohaetera,Pseudohaetera hypaesia,julia,-0.67463889,-77.60886111,Ecuador,Satyrinae,Haeterini,2022-11-21,Joana
Dismorphia,Dismorphia theucharila,NA,-0.67463889,-77.60886111,Ecuador,Dismorphiinae,Dismorphiini,2022-11-21,Joana
Mechanitis,Mechanitis messenoides,deceptus,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-21,Joana
Heliconius,Heliconius melpomene,malleti,-0.67463889,-77.60886111,Ecuador,Heliconiinae,Heliconiini,2022-11-22,Joana
Heliconius,Heliconius hierax,hierax,-0.67463889,-77.60886111,Ecuador,Heliconiinae,Heliconiini,2022-11-22,Joana
Heliconius,Heliconius timareta,ssp. nov.,-0.67463889,-77.60886111,Ecuador,Heliconiinae,Heliconiini,2022-11-22,Joana
Hypomenitis,Hypomenitis alphesiboea,alphesiboea,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-22,Joana
Hypothyris,Hypothyris ninonia,polymnides,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-22,Joana
Pteronymia,Pteronymia andreas,andreas,-0.67463889,-77.60886111,Ecuador,Danainae,Ithomiini,2022-11-22,Joana
Heliconius,Heliconius doris,f. azul,-0.67463889,-77.60886111,Ecuador,Heliconiinae,Heliconiini,2022-11-23,Joana
Heliconius,Heliconius telesiphe,sotericus,-0.590058,-77.880596,Ecuador,Heliconiinae,Heliconiini,2022-11-24,Joana
Oleria,Oleria baizana,baizana,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Oleria,Oleria cyrene,cyrene,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Oleria,Oleria cyrene,solida,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Hypomenitis,Hypomenitis lydia,NA,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Ithomia,Ithomia avella,epona,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Veladyris,Veladyris pardalis,aurea,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Oleria,Oleria makrena,makrenita,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Pteronymia,Pteronymia veia,linzera,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Oleria,Oleria tremona,tremona,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Oleria,Oleria santineza,reducida,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
Pteronymia,Pteronymia alina,machay,-0.590058,-77.880596,Ecuador,Danainae,Ithomiini,2022-11-24,Joana
